profile_id,condition,gender,year_birth,race,education,income,party,trust_competent_1,trust_intelligent_1,trust_qualified_1,trust_honest_1,trust_ethical_1,trust_sincere_1,trust_concerned_1,trust_improve_1,trust_considerate_1,trust_feedback_1,trust_transparent_1,trust_attention_1,funding_5,inst_trust_epa_1,inst_trust_nasa_1,inst_trust_noaa_1,inst_trust_uni_1,inst_trust_gov_1,policy_1_1,policy_2_1,policy_3_1,policy_4_1,trust_post_1,distrust_1,donation,newsletter,belief_post_1,concern_1_1,concern_2_1,concern_3_1,individual_meat_1,individual_transport_1,individual_solar_1,individual_fly_1,individual_talk_1,individual_donate_1,policy_general_1,policy_specific_1_1,policy_specific_2_1,policy_specific_3_1,policy_specific_4_1,policy_specific_5_1,policy_specific_6_1,policy_specific_7_1
p00095,Corporate reliance,Male,2005,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Independent,60,30,10,10,10,30,10,60,30,0,20,30,80,30,30,50,20,20,40,10,30,30,10,70,2,2,10,30,10,60,40,20,10,0,0,20,30,10,60,20,30,0,10,60
p00096,Interview Prof. Sebille,Male,1998,Asian / Asian American,Bachelor's degree,"$100,000 to $167,999",Republican,100,80,70,80,50,70,100,90,70,80,60,100,50,90,30,100,50,30,100,100,100,70,90,10,8,2,100,80,80,80,80,100,40,50,20,30,100,100,100,80,100,0,90,100
p00097,Interview Prof. Maraun,Female,2005,White / Caucasian,Bachelor's degree,"$168,000 or more",Independent,80,90,80,90,70,60,60,70,60,60,90,80,20,60,90,70,60,40,60,70,70,60,70,80,2,2,70,60,60,40,70,70,50,60,60,50,60,50,60,80,90,40,80,80
p00098,Interview Prof. Sebille,Female,1951,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,30,80,50,0,20,0,40,20,20,10,30,100,60,0,80,90,0,0,50,70,50,70,20,70,1,2,80,80,10,10,10,0,0,50,0,20,60,10,30,50,70,0,60,20
p00099,Measurement & modeling (1),Female,1946,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,94,94,84,75,88,87,97,81,83,93,90,86,15,68,99,98,97,76,63,93,92,50,84,29,7,2,99,98,93,84,22,45,19,88,84,68,71,85,61,69,81,44,99,85
p00100,Scientist community helpers,Female,1956,Black / African American,Bachelor's degree,"$30,000 to $55,999",Democrat,80,80,90,90,100,70,100,90,90,20,90,100,10,80,100,90,100,100,100,100,100,70,80,0,3,2,100,90,100,80,30,70,50,80,80,60,100,100,90,100,50,50,100,70
p00101,Corporate reliance,Female,2006,Other,Bachelor's degree,"$56,000 to $99,999",Democrat,60,90,85,70,70,50,75,65,55,45,55,50,85,65,75,40,60,75,75,75,85,85,90,10,6,1,70,55,45,65,70,90,90,35,90,70,50,65,80,85,75,20,80,90
p00102,Corporate reliance,Male,2004,White / Caucasian,Less than high school,"Less than $30,000",Democrat,60,60,65,80,60,25,90,10,95,70,40,80,15,90,85,35,100,75,100,20,85,95,85,35,1,1,90,100,85,95,55,70,15,30,60,35,90,95,100,95,95,90,100,100
p00103,control,Male,1997,White / Caucasian,Bachelor's degree,"$168,000 or more",Independent,63,48,62,36,71,53,73,51,92,60,74,58,38,80,43,73,58,52,48,49,46,90,65,21,0,2,92,78,92,71,9,36,59,54,26,27,66,77,63,74,61,28,68,67
p00104,High public trust,Female,1971,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,58,32,19,30,37,27,64,13,43,11,19,36,37,20,50,74,10,14,24,24,83,44,57,40,1,2,26,67,8,8,56,23,28,16,46,24,38,19,17,17,27,21,35,60
p00105,Interview Prof. Maraun,Female,1987,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,10,90,25,35,30,35,15,5,70,55,30,25,65,40,10,30,55,20,25,25,5,50,10,85,0,2,35,5,35,10,15,35,25,10,20,5,15,60,35,70,100,15,10,25
p00106,Interview Prof. Sebille,Female,1999,White / Caucasian,Less than high school,"Less than $30,000",Independent,10,35,20,65,80,20,25,65,45,25,0,5,35,20,10,70,10,20,75,55,55,70,10,20,6,2,100,60,85,50,50,5,35,30,65,25,45,30,40,70,90,30,0,55
p00107,Former skeptics,Male,1958,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,90,100,100,100,100,60,90,90,70,80,100,80,0,100,70,80,90,90,100,20,90,80,100,90,0,1,70,100,60,80,100,20,100,0,100,50,40,30,100,100,100,10,70,80
p00108,Model accuracy,Male,1978,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,60,0,40,10,0,0,10,80,20,70,40,20,70,20,10,50,30,10,40,10,80,10,10,70,5,1,40,20,10,10,10,10,90,10,10,10,0,40,10,50,10,30,0,100
p00109,Extreme weather predictions,Female,1975,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,50,35,55,45,35,45,60,45,25,30,35,45,45,30,75,45,65,30,55,40,15,60,30,30,3,1,70,10,30,25,55,45,25,15,40,15,15,25,55,70,45,25,50,85
p00110,Extreme weather predictions,Male,1954,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,0,10,0,20,0,10,10,90,10,0,10,10,50,10,60,0,0,40,10,30,50,50,0,90,2,1,30,70,20,0,30,30,0,20,0,10,20,10,70,100,40,30,0,50
p00111,Consensus,Female,1967,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,27,65,46,100,8,92,52,33,54,70,58,7,54,26,82,38,44,34,43,76,80,57,58,56,0,2,3,13,31,61,47,18,52,23,27,0,0,0,80,20,47,6,54,70
p00112,Corporate reliance,Male,1973,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,60,70,80,60,90,80,60,80,90,80,60,80,50,40,60,70,70,20,70,30,90,70,60,10,3,1,40,50,20,60,40,70,50,20,60,50,30,30,60,70,80,30,60,80
p00113,Interview Prof. Sebille,Male,1997,White / Caucasian,Less than high school,"Less than $30,000",Independent,10,15,30,10,0,15,15,10,0,35,5,20,5,60,65,20,20,5,5,0,85,20,5,95,2,2,15,15,5,20,0,50,15,65,10,30,20,20,45,55,45,30,25,95
p00114,Funding,Female,1966,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,45,20,55,25,45,0,5,15,55,25,60,25,30,25,65,25,75,35,50,50,40,90,10,65,10,2,50,0,30,10,0,0,5,10,20,0,15,10,5,85,95,45,25,85
p00115,Interview Prof. Maraun,Female,1941,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,40,55,35,35,35,35,50,45,30,50,20,30,60,20,20,15,25,15,25,35,55,50,30,55,2,2,55,25,50,55,45,15,55,30,15,20,35,40,45,55,35,20,20,45
p00116,control,Male,2004,Hispanic / Latino,Some college or Associate's degree,"$30,000 to $55,999",Democrat,90,70,70,70,90,70,60,90,100,80,80,60,10,90,80,70,100,20,100,70,80,100,60,10,10,2,100,90,90,100,30,50,40,0,80,100,100,50,60,100,80,100,90,100
p00117,Former skeptics,Female,1974,Black / African American,High school diploma / GED,"$100,000 to $167,999",Republican,100,90,70,100,75,80,65,75,35,45,55,90,90,0,95,65,40,15,0,15,100,65,100,25,0,2,30,20,0,0,55,75,0,85,75,55,30,0,55,100,0,40,5,60
p00118,Funding,Female,1946,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,70,65,65,55,45,90,75,50,25,55,55,45,25,55,60,45,70,20,70,90,90,60,70,20,3,2,75,55,80,75,35,75,15,50,45,35,55,55,85,60,70,25,55,65
p00119,Funding,Female,1983,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,45,75,40,30,70,95,20,50,55,15,45,80,65,50,65,80,20,20,75,55,70,10,5,40,4,2,40,25,20,10,60,75,75,75,55,70,5,50,40,40,55,10,35,50
p00120,control,Male,1951,White / Caucasian,Less than high school,"Less than $30,000",Republican,15,10,5,15,40,0,15,5,75,75,20,10,85,5,10,0,60,80,50,45,65,0,15,90,0,2,5,0,0,10,30,10,15,0,5,0,20,0,15,5,35,0,10,0
p00121,Oil industry misinformation,Female,1955,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,40,0,20,30,30,20,50,80,20,50,20,60,50,70,50,60,30,40,40,20,70,60,20,100,1,1,20,20,30,30,50,50,60,0,30,30,30,70,0,30,40,10,10,40
p00122,Peer-review,Male,1951,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,79,97,91,97,96,63,77,60,96,66,63,65,37,77,81,68,61,85,69,14,67,76,100,3,4,2,63,80,10,40,19,33,11,71,64,9,47,46,94,44,83,37,93,16
p00123,Oil industry misinformation,Male,1975,Black / African American,Less than high school,"Less than $30,000",Democrat,15,0,15,15,0,30,5,20,45,0,10,5,55,0,5,85,55,15,25,65,55,50,20,40,0,2,85,15,15,35,10,5,0,0,40,0,90,75,45,65,85,35,75,85
p00124,Consensus,Female,2007,Black / African American,High school diploma / GED,"Less than $30,000",Democrat,80,80,90,90,80,90,80,80,90,80,90,90,20,50,80,90,70,60,80,60,70,80,80,40,10,2,90,90,70,80,90,50,50,50,70,40,60,10,90,90,80,70,70,70
p00125,Measurement & modeling (1),Male,1956,Black / African American,Some college or Associate's degree,"Less than $30,000",Democrat,70,95,85,75,90,85,95,65,85,85,85,100,0,100,95,95,95,70,60,95,80,85,85,15,9,2,75,90,65,95,95,85,40,40,60,25,80,90,95,90,70,90,80,55
p00126,control,Female,2001,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Democrat,95,100,90,85,85,90,85,85,90,45,100,85,5,80,70,95,90,45,100,40,85,85,80,5,6,1,95,95,95,95,45,100,90,100,65,100,90,95,80,85,100,100,85,90
p00127,Measurement & modeling (2),Male,1966,Hispanic / Latino,Some college or Associate's degree,"Less than $30,000",Republican,45,30,55,45,55,60,55,45,50,70,80,75,65,40,70,20,50,20,10,30,70,60,20,45,1,2,25,10,15,15,40,80,0,100,50,20,70,10,85,25,20,50,80,20
p00128,control,Female,1990,Hispanic / Latino,Less than high school,"$56,000 to $99,999",Republican,77,21,51,19,37,45,18,41,14,13,26,47,40,22,24,19,15,13,28,61,53,53,11,49,0,2,18,13,37,49,35,41,29,56,56,18,17,23,18,21,32,8,30,22
p00129,Interview Prof. Maraun,Female,1984,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,85,85,90,70,95,85,65,90,65,100,85,75,15,60,80,65,65,50,85,90,65,100,45,10,8,2,95,95,90,95,80,75,80,35,75,100,95,45,85,90,95,85,95,90
p00130,Portrait Prof. Cherry,Female,1975,Black / African American,Less than high school,"Less than $30,000",Independent,85,100,15,95,95,70,85,80,95,30,60,45,80,70,85,60,5,10,40,85,70,70,65,0,3,2,70,75,100,75,25,70,0,95,90,20,95,15,65,75,50,15,0,100
p00131,Peer-review,Female,1994,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,55,30,65,55,35,55,45,40,35,40,35,35,65,35,50,50,35,15,45,30,25,30,35,35,1,2,45,10,35,10,50,45,45,40,15,10,35,15,55,55,45,40,15,75
p00132,Consensus,Male,1974,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,70,50,70,10,20,20,100,40,30,30,40,0,30,0,30,40,10,0,50,30,40,0,20,70,2,2,90,20,70,20,20,10,10,80,0,30,20,30,10,10,20,50,40,60
p00133,control,Female,1964,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,50,30,35,70,25,30,45,40,5,35,20,35,30,25,20,45,95,10,30,20,75,65,65,45,1,1,30,20,35,10,10,65,20,10,55,70,35,10,15,60,75,20,50,75
p00134,Oil industry misinformation,Male,1986,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,81,54,60,61,64,63,39,67,77,44,78,71,11,93,67,84,44,60,32,30,85,29,64,11,1,2,68,13,7,29,57,36,9,5,100,30,3,15,49,83,56,17,78,90
p00135,Former skeptics,Female,1991,Hispanic / Latino,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,60,80,60,50,80,70,80,70,70,60,50,60,60,80,80,80,90,90,90,20,70,80,60,10,7,1,50,90,70,70,30,70,40,70,60,70,70,70,90,90,70,20,70,30
p00136,Interview Prof. Maraun,Female,1987,White / Caucasian,High school diploma / GED,"Less than $30,000",Independent,50,10,30,50,30,100,30,40,90,60,50,80,0,30,50,60,80,30,100,80,60,50,50,50,6,2,70,70,40,70,50,80,0,20,50,40,40,90,60,80,90,90,90,70
p00137,Peer-review,Male,1955,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Democrat,65,100,95,50,100,100,75,80,65,40,95,15,100,50,60,90,85,85,40,45,100,90,85,15,7,2,55,65,45,45,20,5,5,10,80,55,100,0,90,80,95,40,70,90
p00138,Interview Prof. Maraun,Female,1946,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,20,40,35,20,15,15,5,40,15,50,0,20,90,20,15,5,15,25,35,10,10,15,15,90,2,2,15,20,10,0,15,5,15,55,5,5,20,20,15,20,5,20,30,20
p00139,Funding,Male,1958,White / Caucasian,Less than high school,"Less than $30,000",Republican,50,60,20,30,0,0,0,0,0,0,50,0,50,30,70,10,30,60,0,20,40,20,20,80,0,2,0,20,10,50,0,0,0,0,30,0,80,40,30,60,0,10,60,80
p00140,High public trust,Male,1953,White / Caucasian,Less than high school,"$56,000 to $99,999",Republican,5,35,10,35,50,35,35,25,25,55,35,25,80,20,30,25,5,30,20,25,20,0,35,70,1,1,35,10,20,20,10,25,5,15,5,10,10,5,35,40,45,35,30,0
p00141,Interview Prof. Sebille,Female,1973,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Democrat,88,89,89,82,64,78,73,76,82,61,64,77,18,89,90,74,64,84,87,92,71,64,88,19,4,2,75,86,86,87,58,69,60,77,92,42,68,81,91,81,77,79,65,85
p00142,Corporate reliance,Male,1961,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,82,74,77,66,90,95,87,92,87,96,75,72,18,87,55,72,84,50,25,48,97,69,84,17,3,2,98,83,85,65,89,54,62,78,74,88,92,87,51,96,73,34,75,84
p00143,Interview Prof. Sebille,Male,1955,White / Caucasian,Doctorate degree / Ph.D.,"$100,000 to $167,999",Democrat,80,60,70,40,90,30,90,80,60,40,70,60,40,90,70,50,70,90,90,80,80,60,60,60,3,1,90,60,80,80,90,20,10,60,80,90,80,70,60,70,60,90,60,70
p00144,Consensus,Male,1965,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,10,25,45,35,30,35,10,35,35,25,30,15,50,5,35,50,10,5,5,55,100,25,30,65,2,2,95,15,30,45,10,5,15,30,10,10,10,20,0,15,40,10,80,60
p00145,control,Female,1997,Other,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,40,70,80,90,50,60,40,90,80,40,70,50,10,50,50,70,30,70,80,70,60,90,90,10,9,1,90,60,70,70,60,40,40,60,50,60,60,60,70,90,40,20,80,90
p00146,control,Female,2000,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,60,70,90,80,70,50,90,80,80,100,90,100,90,40,40,100,20,40,100,20,80,80,80,0,6,2,100,60,50,90,70,30,0,60,10,30,80,30,40,90,20,10,70,80
p00147,Funding,Male,2002,White / Caucasian,Less than high school,"Less than $30,000",Independent,60,55,70,90,5,50,30,35,60,70,80,55,10,30,65,90,65,35,90,80,90,90,80,45,3,1,90,70,95,75,55,55,55,10,45,15,75,95,95,100,65,25,60,95
p00148,Measurement & modeling (2),Male,1999,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Republican,25,45,30,75,60,50,85,65,75,15,75,20,55,20,35,55,25,40,40,65,30,10,30,45,2,2,35,40,50,55,45,40,50,10,30,20,65,50,60,45,85,40,60,55
p00149,High public trust,Female,1974,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,80,95,95,95,100,60,95,85,80,70,85,90,10,80,85,80,100,70,90,90,95,95,85,45,7,1,85,95,60,90,75,50,90,40,85,75,95,90,50,85,95,25,85,95
p00150,Oil industry misinformation,Female,1971,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,30,60,10,50,20,60,10,30,30,20,30,10,30,30,60,0,10,80,10,50,0,0,10,80,4,1,40,0,0,10,10,50,10,30,10,10,20,30,20,10,50,50,20,50
p00151,Scientist community helpers,Male,1958,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,30,60,40,5,5,10,10,10,10,20,0,95,20,0,25,10,5,25,40,30,25,15,35,30,1,2,35,35,5,15,5,70,30,30,20,20,0,10,15,55,50,5,20,10
p00152,Portrait Prof. Cherry,Male,1946,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,50,74,56,53,31,50,51,48,51,52,39,48,58,31,54,49,81,26,46,50,57,52,29,8,0,2,53,19,21,58,10,12,35,52,17,47,64,32,41,52,62,10,56,53
p00153,Peer-review,Female,2002,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,30,80,40,60,50,10,60,40,70,70,50,40,50,50,80,10,60,10,80,90,60,70,20,90,3,2,70,60,90,40,70,50,30,50,70,60,60,10,80,80,60,50,60,90
p00154,Scientist community helpers,Male,2007,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,85,85,65,95,95,50,85,85,90,70,100,75,25,50,70,70,65,45,95,60,85,90,65,0,0,2,100,85,95,85,60,100,100,90,75,100,95,90,75,100,100,50,95,95
p00155,Measurement & modeling (2),Male,1994,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Republican,50,50,25,25,60,20,35,30,95,60,45,25,70,25,75,20,5,40,50,35,55,25,5,45,2,2,70,45,30,35,30,15,95,60,0,10,100,10,20,45,40,35,45,50
p00156,Scientist community helpers,Female,1946,White / Caucasian,Less than high school,"$30,000 to $55,999",Independent,25,35,15,55,70,25,25,10,15,65,35,45,85,10,45,15,10,70,45,55,45,35,20,60,0,2,60,85,35,40,55,60,15,55,50,10,40,50,30,60,75,25,55,60
p00157,Peer-review,Male,1971,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,90,90,100,90,70,90,100,90,70,90,90,90,10,80,100,100,90,100,100,40,100,100,90,10,5,2,60,70,30,40,50,100,30,70,100,50,80,80,90,60,60,70,90,100
p00158,Interview Prof. Sebille,Male,1965,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,70,60,60,90,0,70,70,40,70,10,20,20,90,40,70,50,60,50,40,20,60,50,80,40,1,2,10,40,0,20,10,80,10,0,0,10,100,0,20,30,50,0,0,0
p00159,Scientist community helpers,Female,1998,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,80,70,40,80,30,40,50,30,30,50,30,50,80,50,80,70,40,20,40,40,70,50,30,60,2,2,40,50,60,50,80,30,20,20,50,20,70,50,50,70,80,20,50,60
p00160,Extreme weather predictions,Female,2003,Black / African American,High school diploma / GED,"$100,000 to $167,999",Democrat,99,98,78,95,85,91,90,93,94,98,95,95,6,81,46,64,73,43,96,41,96,96,81,13,1,2,63,83,89,82,95,99,75,8,77,94,99,99,78,92,93,76,80,84
p00161,Interview Prof. Maraun,Male,1988,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Republican,75,80,75,50,100,90,85,35,75,95,80,75,55,30,60,85,55,30,65,40,85,45,40,5,10,2,15,5,45,35,30,50,10,50,10,25,50,70,25,65,65,20,65,75
p00162,Oil industry misinformation,Male,1946,Asian / Asian American,Master's degree / Professional degree,"$168,000 or more",Republican,20,50,0,10,10,0,0,30,10,0,50,0,70,0,40,10,20,30,100,0,30,80,30,70,2,2,0,10,0,0,10,10,10,10,0,0,10,20,40,60,0,40,30,90
p00163,control,Male,1971,Hispanic / Latino,Some college or Associate's degree,"$56,000 to $99,999",Democrat,100,75,75,100,75,75,75,75,75,75,75,75,0,75,100,100,100,50,100,100,75,100,75,0,1,2,75,100,100,75,25,25,0,25,50,25,100,75,75,75,100,100,100,100
p00164,Consensus,Female,2006,Other,Some college or Associate's degree,"$30,000 to $55,999",Democrat,80,70,90,70,80,60,90,80,30,90,70,70,40,80,80,60,60,80,90,70,80,70,80,20,9,2,60,80,80,90,90,70,60,80,90,70,90,20,90,80,70,40,90,90
p00165,Interview Prof. Maraun,Female,2007,Hispanic / Latino,Less than high school,"$30,000 to $55,999",Independent,35,60,50,40,35,25,25,30,65,30,55,25,35,25,55,40,50,35,60,25,65,50,65,60,1,1,40,70,55,50,20,45,35,45,25,30,80,70,60,60,80,20,90,40
p00166,Measurement & modeling (1),Female,1975,Hispanic / Latino,Bachelor's degree,"$100,000 to $167,999",Republican,95,85,80,100,95,90,85,100,85,75,40,85,10,50,65,95,5,40,85,95,45,85,70,15,0,2,85,85,55,55,25,85,80,60,90,65,65,20,55,85,95,40,90,95
p00167,Extreme weather predictions,Male,1982,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,30,25,35,60,30,30,35,40,35,40,40,15,45,10,45,35,35,45,15,40,20,55,30,45,0,2,25,15,15,10,40,30,10,40,10,40,75,20,45,10,65,10,30,20
p00168,Former skeptics,Female,1946,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,50,25,25,75,25,25,25,25,50,25,25,25,75,25,25,25,25,25,50,25,50,50,50,50,1,2,50,25,25,0,0,0,50,25,25,25,25,25,50,25,50,50,50,50
p00169,Oil industry misinformation,Male,1968,Asian / Asian American,High school diploma / GED,"$168,000 or more",Independent,80,90,60,30,50,80,0,70,20,10,30,50,20,30,80,70,80,60,70,40,70,50,80,0,8,2,90,60,60,20,0,90,80,0,40,10,40,0,70,70,60,40,80,60
p00170,Portrait Prof. Cherry,Male,1965,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,100,70,80,90,70,60,50,70,80,20,80,0,0,40,60,20,40,50,100,80,70,80,80,80,7,1,90,100,50,80,80,40,70,80,80,0,50,80,100,90,70,30,70,10
p00171,Extreme weather predictions,Female,2007,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,60,80,70,20,80,70,40,70,60,50,80,50,80,70,70,70,30,40,50,60,80,60,70,50,5,1,80,90,50,30,40,50,50,20,50,50,20,40,30,30,80,20,50,60
p00172,Scientist community helpers,Male,1952,Black / African American,Master's degree / Professional degree,"$168,000 or more",Democrat,76,89,59,33,90,86,60,41,67,56,41,34,22,69,44,85,68,70,77,15,65,67,84,35,5,1,58,66,86,42,61,58,73,54,65,71,85,48,60,79,83,52,60,91
p00173,Measurement & modeling (2),Female,1988,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,100,70,90,70,40,30,50,20,70,50,60,10,70,10,40,40,30,10,80,80,50,0,60,50,2,2,40,20,0,50,60,0,0,20,30,0,70,0,70,40,100,10,30,30
p00174,control,Female,1984,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Independent,75,70,45,65,75,75,70,60,90,70,70,75,60,40,60,50,75,5,50,70,95,45,55,5,1,1,85,75,50,15,55,5,35,55,90,10,60,75,95,90,75,25,75,70
p00175,High public trust,Male,1946,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,80,80,70,80,60,80,60,60,80,60,50,60,70,30,10,80,90,70,10,30,100,60,80,40,0,1,0,10,10,20,50,20,20,30,30,10,20,0,10,10,70,10,40,100
p00176,Measurement & modeling (1),Male,1996,White / Caucasian,High school diploma / GED,"Less than $30,000",Independent,80,90,80,90,90,80,70,70,40,70,90,80,10,50,60,80,90,40,80,80,40,70,90,10,9,2,70,80,70,70,70,60,20,90,70,80,60,70,80,80,90,40,70,80
p00177,Social justice,Male,1985,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,85,90,90,80,75,10,90,70,30,45,50,80,15,45,90,70,55,75,65,60,45,45,70,10,7,1,75,70,85,55,65,60,75,55,50,60,75,60,50,65,65,50,50,85
p00178,Portrait Prof. Cherry,Female,2006,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,30,40,40,50,20,20,40,10,30,30,40,30,60,30,60,40,30,70,20,30,10,10,60,30,1,2,60,10,20,30,20,40,60,40,60,10,30,20,30,40,50,10,20,40
p00179,Peer-review,Female,1958,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,20,60,30,40,0,20,0,0,0,20,0,10,90,10,0,20,60,0,10,0,0,10,10,90,1,2,20,0,0,10,10,10,10,0,0,0,0,10,0,50,0,10,10,30
p00180,High public trust,Female,1980,Black / African American,High school diploma / GED,"$30,000 to $55,999",Democrat,60,70,60,30,50,40,50,70,50,80,40,50,10,90,50,70,70,70,70,40,60,80,60,70,0,2,90,50,90,50,70,50,40,70,70,80,60,70,90,40,90,50,60,80
