profile_id,condition,gender,year_birth,race,education,income,party,trust_competent_1,trust_intelligent_1,trust_qualified_1,trust_honest_1,trust_ethical_1,trust_sincere_1,trust_concerned_1,trust_improve_1,trust_considerate_1,trust_feedback_1,trust_transparent_1,trust_attention_1,funding_5,inst_trust_epa_1,inst_trust_nasa_1,inst_trust_noaa_1,inst_trust_uni_1,inst_trust_gov_1,policy_1_1,policy_2_1,policy_3_1,policy_4_1,trust_post_1,distrust_1,donation,newsletter,belief_post_1,concern_1_1,concern_2_1,concern_3_1,individual_meat_1,individual_transport_1,individual_solar_1,individual_fly_1,individual_talk_1,individual_donate_1,policy_general_1,policy_specific_1_1,policy_specific_2_1,policy_specific_3_1,policy_specific_4_1,policy_specific_5_1,policy_specific_6_1,policy_specific_7_1
p00097,Interview Prof. Maraun,Female,2005,White / Caucasian,Bachelor's degree,"$168,000 or more",Independent,90,90,90,90,80,90,80,90,90,80,80,90,90,80,90,80,90,80,80,90,90,90,90,10,3,2,80,90,80,90,80,30,40,90,90,80,80,80,90,80,90,90,90,80
p00098,Interview Prof. Sebille,Female,1951,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,40,50,40,50,30,20,50,30,40,50,20,70,70,50,40,40,30,30,30,60,60,40,50,20,1,2,40,30,50,30,0,10,30,20,10,0,50,50,60,30,30,50,40,20
p00099,Measurement & modeling (1),Female,1946,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,83,90,90,88,91,99,59,67,91,95,96,92,91,92,66,74,87,66,86,92,96,91,99,24,10,2,52,96,60,80,51,76,25,83,42,20,96,100,93,91,85,92,96,98
p00100,Scientist community helpers,Female,1956,Black / African American,Bachelor's degree,"$30,000 to $55,999",Democrat,70,100,90,100,90,70,100,90,90,60,100,90,100,100,80,90,90,100,90,80,100,100,100,10,0,2,100,80,90,80,60,0,20,100,80,60,80,80,90,70,50,40,70,100
p00101,Corporate reliance,Female,2006,Other,Bachelor's degree,"$56,000 to $99,999",Democrat,75,90,90,80,80,85,80,90,80,75,90,90,90,85,85,90,80,85,75,85,75,90,75,20,10,2,85,80,90,75,80,90,85,75,90,75,85,80,65,90,90,85,85,90
p00102,Corporate reliance,Male,2004,White / Caucasian,Less than high school,"Less than $30,000",Democrat,70,80,95,90,45,70,80,75,35,55,70,70,85,50,80,40,85,85,90,100,90,85,35,50,1,2,75,100,85,100,75,100,25,55,45,35,90,90,90,90,100,100,100,90
p00103,control,Male,1997,White / Caucasian,Bachelor's degree,"$168,000 or more",Independent,82,81,65,92,92,73,60,68,59,58,66,52,85,89,59,64,45,63,50,80,68,77,84,14,4,2,70,46,64,44,31,50,23,33,9,56,89,86,55,89,91,32,81,59
p00104,High public trust,Female,1971,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,87,62,32,25,78,29,41,36,50,47,24,37,16,69,41,25,37,50,49,47,44,90,46,47,0,2,36,22,22,20,48,23,12,16,73,11,19,11,16,39,58,33,37,36
p00105,Interview Prof. Maraun,Female,1987,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,40,30,40,30,30,35,35,10,25,5,30,10,10,20,5,0,55,5,55,25,35,40,20,15,0,2,35,20,5,15,5,35,0,65,5,55,5,15,20,5,35,15,5,45
p00106,Interview Prof. Sebille,Female,1999,White / Caucasian,Less than high school,"Less than $30,000",Independent,5,85,10,20,10,15,25,35,80,5,70,15,40,50,20,45,20,40,65,75,55,70,5,5,0,2,55,0,10,35,30,50,85,50,65,5,60,55,65,65,65,50,50,45
p00107,Former skeptics,Male,1958,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,100,60,100,70,90,70,70,100,70,90,70,100,60,40,50,60,70,50,60,60,70,80,100,30,4,2,80,50,80,70,60,40,60,50,60,10,50,70,80,70,80,40,80,70
p00108,Model accuracy,Male,1978,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,40,10,10,40,0,30,0,60,90,10,20,20,0,60,30,20,10,60,10,20,80,40,30,10,3,2,40,60,100,0,50,90,50,30,50,90,20,30,40,30,10,10,10,10
p00109,Extreme weather predictions,Female,1975,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,50,70,65,60,55,35,85,85,80,55,20,75,60,10,55,55,80,35,90,85,65,50,25,45,0,2,55,45,25,55,15,15,25,35,85,35,25,30,50,40,75,25,75,50
p00110,Extreme weather predictions,Male,1954,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,10,0,10,30,10,0,20,10,30,60,20,30,20,0,0,10,10,60,70,40,60,30,0,70,2,1,20,20,40,30,0,60,0,0,30,0,0,70,50,30,30,0,40,20
p00111,Consensus,Female,1967,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,65,100,44,91,78,76,88,68,40,30,52,76,20,80,82,26,83,48,59,87,8,0,54,5,6,2,0,11,83,7,0,53,24,47,77,52,6,33,7,5,100,0,0,0
p00112,Corporate reliance,Male,1973,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,80,80,70,80,90,80,80,80,60,40,80,80,70,60,60,80,30,40,40,70,70,70,90,10,9,2,80,70,50,30,70,70,90,60,50,40,80,20,50,70,50,40,60,60
p00113,Interview Prof. Sebille,Male,1997,White / Caucasian,Less than high school,"Less than $30,000",Independent,10,0,0,20,10,0,0,5,20,45,20,50,50,35,40,15,55,15,80,30,70,60,20,55,0,2,25,50,35,70,15,35,15,10,5,0,20,25,30,55,10,5,70,40
p00114,Funding,Female,1966,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,5,55,45,50,85,50,25,55,25,100,75,20,25,10,20,5,0,30,50,40,30,100,35,95,2,2,70,0,40,25,15,20,10,5,15,30,0,55,85,75,40,55,5,40
p00115,Interview Prof. Maraun,Female,1941,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,35,35,30,10,40,55,50,15,15,10,35,10,35,10,10,20,30,15,30,20,10,30,30,15,7,2,30,40,30,70,10,20,10,10,45,25,15,30,25,20,30,55,65,15
p00116,control,Male,2004,Hispanic / Latino,Some college or Associate's degree,"$30,000 to $55,999",Democrat,80,40,50,70,60,60,70,70,60,70,70,80,90,40,60,70,30,60,80,80,70,90,60,40,8,2,70,100,70,60,80,90,90,90,40,100,90,60,90,80,100,90,100,100
p00117,Former skeptics,Female,1974,Black / African American,High school diploma / GED,"$100,000 to $167,999",Republican,50,45,60,85,55,50,55,45,100,75,75,80,100,80,50,90,65,70,10,50,0,35,75,0,7,2,35,25,35,25,0,35,75,10,45,80,40,80,0,75,25,85,0,30
p00118,Funding,Female,1946,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,75,35,40,65,90,40,45,30,60,55,45,35,85,75,75,70,40,55,70,60,75,75,70,10,3,2,60,10,55,90,20,80,25,45,55,85,50,70,85,30,40,75,50,70
p00119,Funding,Female,1983,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,30,75,50,95,35,65,70,35,5,65,45,45,75,80,40,50,85,45,50,15,80,45,80,65,6,2,30,50,60,50,45,65,85,65,80,40,30,90,70,85,55,90,30,75
p00120,control,Male,1951,White / Caucasian,Less than high school,"Less than $30,000",Republican,0,0,75,5,5,0,50,0,5,35,65,0,25,10,30,15,35,0,100,25,50,10,15,15,0,2,25,0,15,0,15,15,35,0,0,85,35,20,30,25,45,30,30,40
p00121,Oil industry misinformation,Female,1955,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,60,10,20,30,20,10,40,10,30,30,40,40,40,40,50,60,10,60,20,50,30,40,30,60,2,2,50,20,20,50,30,10,0,40,30,10,40,30,80,40,30,50,60,20
p00122,Peer-review,Male,1951,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,87,93,95,84,80,90,89,88,80,91,82,95,88,82,60,59,73,90,49,83,46,44,90,78,3,2,64,51,26,76,4,39,19,14,22,11,26,50,48,22,43,27,73,68
p00123,Oil industry misinformation,Male,1975,Black / African American,Less than high school,"Less than $30,000",Democrat,70,100,35,10,95,10,30,0,30,35,0,25,65,55,80,55,75,35,30,70,85,70,30,50,2,2,100,65,55,70,35,0,10,20,95,5,85,45,65,65,15,45,65,90
p00125,Measurement & modeling (1),Male,1956,Black / African American,Some college or Associate's degree,"Less than $30,000",Democrat,50,95,75,65,90,35,80,85,90,60,80,55,80,60,70,95,95,85,90,80,85,15,95,10,3,2,15,90,80,100,55,55,60,0,45,95,45,85,0,95,90,65,90,85
p00126,control,Female,2001,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Democrat,60,90,75,50,100,95,100,90,75,60,90,85,80,95,60,95,65,65,85,60,80,90,50,10,7,1,90,85,85,95,60,70,75,100,90,95,85,80,90,85,90,40,95,95
p00127,Measurement & modeling (2),Male,1966,Hispanic / Latino,Some college or Associate's degree,"Less than $30,000",Republican,50,90,55,70,50,55,40,15,40,85,20,90,45,65,25,50,30,35,20,15,30,45,25,25,2,2,0,5,5,35,30,100,50,0,25,10,45,20,70,25,15,50,5,65
p00128,control,Female,1990,Hispanic / Latino,Less than high school,"$56,000 to $99,999",Republican,19,8,16,16,11,19,14,20,19,10,10,11,9,20,22,21,15,15,16,17,22,14,8,12,10,2,19,20,23,18,30,36,31,11,13,37,31,21,29,32,12,13,9,18
p00129,Interview Prof. Maraun,Female,1984,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,35,85,65,90,80,55,100,80,60,45,65,75,80,40,35,65,60,40,55,50,90,90,45,85,7,2,95,90,95,90,80,95,90,50,95,95,50,95,65,90,65,45,65,80
p00130,Portrait Prof. Cherry,Female,1975,Black / African American,Less than high school,"Less than $30,000",Independent,5,100,85,95,70,35,100,55,40,65,60,65,100,55,80,70,45,80,40,75,100,80,40,20,1,1,30,100,25,70,90,20,70,25,60,80,65,15,45,80,10,75,95,60
p00131,Peer-review,Female,1994,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,55,80,60,30,50,50,25,75,70,35,35,15,55,65,40,55,75,65,90,50,50,40,55,65,6,1,80,20,70,30,55,20,65,35,50,30,35,90,35,65,90,35,50,70
p00132,Consensus,Male,1974,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,40,50,0,0,20,50,0,20,80,50,30,40,60,50,30,10,70,0,10,40,0,40,40,10,0,1,30,70,0,10,10,50,10,20,40,30,50,50,30,20,60,0,50,30
p00133,control,Female,1964,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,35,40,50,30,65,80,80,60,0,45,20,30,35,25,100,35,25,70,75,55,45,25,60,20,0,2,40,25,5,40,70,40,75,30,70,75,50,50,30,35,65,5,60,15
p00134,Oil industry misinformation,Male,1986,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,62,91,44,88,68,33,42,78,66,61,82,49,92,84,80,89,89,41,25,56,63,58,91,30,2,2,95,40,62,22,92,56,67,21,8,72,60,37,32,47,41,87,97,72
p00135,Former skeptics,Female,1991,Hispanic / Latino,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,80,60,80,60,80,80,80,40,50,90,40,90,30,50,50,80,80,90,90,80,80,80,60,40,5,1,60,80,90,90,80,80,80,90,80,80,90,90,90,80,80,80,80,80
p00136,Interview Prof. Maraun,Female,1987,White / Caucasian,High school diploma / GED,"Less than $30,000",Independent,20,50,0,0,50,20,10,10,30,40,0,20,90,30,50,40,40,40,90,70,60,20,40,20,2,2,90,70,50,50,0,40,10,10,50,70,60,80,20,70,80,70,90,40
p00137,Peer-review,Male,1955,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Democrat,100,100,75,100,100,100,70,75,80,65,65,40,50,95,65,75,55,20,85,40,5,60,55,30,4,2,60,70,75,80,50,50,15,80,50,40,80,45,25,45,55,80,30,55
p00138,Interview Prof. Maraun,Female,1946,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,35,5,40,20,5,15,30,15,15,45,60,35,5,20,0,45,5,85,5,5,30,55,35,10,1,2,40,10,10,40,10,65,0,40,75,5,60,20,55,55,75,20,95,5
p00139,Funding,Male,1958,White / Caucasian,Less than high school,"Less than $30,000",Republican,30,50,40,30,40,30,20,30,10,50,30,40,0,10,90,40,20,100,20,50,60,60,20,40,2,2,60,0,20,30,10,10,10,10,50,0,90,30,40,40,20,70,40,50
p00140,High public trust,Male,1953,White / Caucasian,Less than high school,"$56,000 to $99,999",Republican,50,35,25,35,25,55,5,60,30,90,60,50,15,25,15,5,0,10,10,10,0,20,20,40,0,2,5,20,25,5,35,25,35,45,25,5,40,45,0,15,5,5,15,55
p00141,Interview Prof. Sebille,Female,1973,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Democrat,92,83,75,65,74,76,59,49,61,91,69,70,62,65,47,74,88,44,75,60,88,90,88,36,9,1,88,75,89,62,66,85,66,43,62,35,87,69,79,88,67,66,78,61
p00143,Interview Prof. Sebille,Male,1955,White / Caucasian,Doctorate degree / Ph.D.,"$100,000 to $167,999",Democrat,90,90,90,80,90,90,80,90,80,90,80,80,80,80,90,90,90,80,90,90,90,80,90,10,7,2,70,90,80,90,80,30,50,30,20,80,80,80,80,60,90,80,80,80
p00144,Consensus,Male,1965,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,50,50,20,15,95,5,50,5,90,25,25,0,20,20,45,40,40,20,70,55,55,30,40,15,2,2,45,40,25,35,5,20,55,40,15,20,25,45,35,70,50,35,60,50
p00145,control,Female,1997,Other,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,80,70,90,60,80,90,80,70,80,90,70,90,60,80,80,60,70,60,90,90,40,70,60,10,10,1,90,80,80,90,90,70,40,80,90,90,80,80,80,60,80,90,80,90
p00146,control,Female,2000,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,50,30,0,80,70,30,100,60,70,50,40,80,100,60,80,100,50,50,90,70,100,40,100,70,1,2,80,20,90,70,80,20,0,40,0,0,60,80,30,90,70,90,90,100
p00147,Funding,Male,2002,White / Caucasian,Less than high school,"Less than $30,000",Independent,65,60,5,45,65,45,50,0,75,80,65,85,85,80,75,0,95,75,50,60,45,90,70,25,1,2,30,90,65,5,0,20,65,60,80,45,85,35,95,85,100,85,90,90
p00148,Measurement & modeling (2),Male,1999,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Republican,55,45,30,45,55,55,50,75,35,85,45,85,55,35,35,25,45,40,50,35,45,45,20,80,0,2,65,10,25,10,35,10,10,15,45,90,55,65,25,85,55,65,45,65
p00149,High public trust,Female,1974,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,5,50,95,60,95,70,95,95,60,40,45,95,80,50,70,90,95,95,70,100,100,65,95,10,4,2,95,90,100,80,95,75,90,90,90,85,90,90,65,55,75,45,60,85
p00150,Oil industry misinformation,Female,1971,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,10,50,30,30,10,40,40,10,30,40,0,40,10,40,30,0,20,20,80,10,50,40,60,40,8,2,30,40,0,10,60,50,60,70,70,90,0,30,40,20,70,30,10,30
p00151,Scientist community helpers,Male,1958,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,5,5,10,15,5,45,65,10,50,5,40,5,60,25,25,10,35,20,15,20,20,15,25,15,1,2,15,15,20,35,25,20,15,60,0,20,25,10,10,10,95,20,85,35
p00152,Portrait Prof. Cherry,Male,1946,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,75,70,31,59,27,75,27,90,54,41,71,41,91,60,38,46,54,59,50,64,60,53,37,75,0,2,67,54,49,25,45,91,39,38,33,14,56,47,74,63,66,75,43,53
p00153,Peer-review,Female,2002,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,40,60,40,60,80,60,30,40,70,20,50,70,90,60,40,30,50,30,60,60,70,70,40,50,5,2,80,40,60,70,70,80,70,50,10,30,40,70,50,80,40,50,70,70
p00154,Scientist community helpers,Male,2007,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,100,70,90,100,65,65,60,95,90,80,40,70,85,50,80,95,80,65,90,100,90,95,80,60,7,1,95,100,95,95,75,95,90,40,75,100,100,50,75,85,90,90,95,80
p00155,Measurement & modeling (2),Male,1994,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Republican,30,35,75,40,30,50,35,5,50,40,55,50,25,40,45,55,35,15,30,60,30,65,25,0,2,2,25,25,40,50,90,20,0,35,30,30,20,35,40,55,50,35,25,55
p00156,Scientist community helpers,Female,1946,White / Caucasian,Less than high school,"$30,000 to $55,999",Independent,20,35,20,10,25,40,55,30,40,55,55,15,50,55,10,80,50,10,65,75,70,55,20,30,4,2,50,85,30,45,20,40,35,55,30,15,70,40,45,15,35,55,90,50
p00157,Peer-review,Male,1971,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,30,20,90,100,90,70,100,80,70,90,30,30,90,100,100,100,100,90,40,90,100,90,90,10,7,2,90,100,80,80,90,70,70,60,40,100,100,70,100,100,80,100,80,100
p00158,Interview Prof. Sebille,Male,1965,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,60,100,20,90,100,70,40,80,20,80,70,10,70,40,50,0,10,50,30,10,0,10,100,40,2,2,20,0,10,20,30,40,0,30,50,0,80,10,10,10,0,10,0,0
p00160,Extreme weather predictions,Female,2003,Black / African American,High school diploma / GED,"$100,000 to $167,999",Democrat,81,72,83,83,95,87,90,55,76,95,88,94,95,96,98,61,86,99,82,49,50,81,92,76,10,2,98,94,70,89,92,96,90,62,92,98,82,25,71,92,80,4,95,49
p00161,Interview Prof. Maraun,Male,1988,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Republican,85,80,85,85,95,70,65,75,50,65,85,30,50,60,90,60,65,40,10,25,95,95,50,85,1,2,80,55,20,85,25,45,60,55,50,30,40,10,15,30,55,10,30,0
p00162,Oil industry misinformation,Male,1946,Asian / Asian American,Master's degree / Professional degree,"$168,000 or more",Republican,90,50,60,10,40,20,0,20,0,20,20,60,0,0,0,0,40,60,10,20,60,20,50,60,3,2,40,80,10,50,20,0,10,0,0,0,50,0,0,10,10,0,0,0
p00163,control,Male,1971,Hispanic / Latino,Some college or Associate's degree,"$56,000 to $99,999",Democrat,75,100,75,75,100,50,50,75,100,0,100,75,50,75,25,100,25,75,75,75,100,75,75,75,6,2,100,75,100,75,25,75,25,25,25,50,75,75,75,100,25,100,75,75
p00164,Consensus,Female,2006,Other,Some college or Associate's degree,"$30,000 to $55,999",Democrat,80,80,80,70,80,80,80,90,80,80,90,60,90,80,70,90,80,90,90,90,80,70,70,20,9,2,80,90,90,80,90,90,90,80,80,80,80,80,90,80,80,80,90,80
p00165,Interview Prof. Maraun,Female,2007,Hispanic / Latino,Less than high school,"$30,000 to $55,999",Independent,25,35,40,30,50,25,35,35,30,10,40,35,90,50,60,20,30,40,50,25,60,30,20,35,2,2,85,40,45,65,50,55,30,45,35,45,65,25,75,75,55,45,70,65
p00166,Measurement & modeling (1),Female,1975,Hispanic / Latino,Bachelor's degree,"$100,000 to $167,999",Republican,85,90,85,75,95,60,50,65,50,75,100,65,85,35,85,55,90,85,70,75,60,70,85,0,4,2,75,95,70,65,55,95,50,60,35,30,65,65,55,70,70,45,40,80
p00167,Extreme weather predictions,Male,1982,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,70,45,25,55,65,65,50,15,65,55,70,10,25,35,25,50,30,40,15,40,10,20,50,50,1,2,25,50,25,45,55,35,45,50,50,75,15,10,15,10,25,15,30,15
p00168,Former skeptics,Female,1946,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,25,25,0,75,25,0,25,25,25,25,50,50,25,25,25,0,25,25,75,75,25,50,25,75,4,2,75,50,0,25,25,75,50,0,25,25,25,75,50,50,25,50,50,50
p00169,Oil industry misinformation,Male,1968,Asian / Asian American,High school diploma / GED,"$168,000 or more",Independent,70,100,40,60,80,70,100,50,100,90,90,80,70,100,60,80,50,80,80,80,80,20,80,30,0,2,40,30,50,100,80,10,60,100,0,80,80,100,60,80,20,90,70,80
p00170,Portrait Prof. Cherry,Male,1965,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,60,20,80,30,80,80,30,70,100,70,70,40,60,80,80,70,80,60,60,20,100,100,70,0,3,2,20,100,30,70,60,100,100,80,30,60,10,70,20,80,70,100,60,70
p00171,Extreme weather predictions,Female,2007,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,90,70,80,70,70,90,40,70,50,70,50,50,60,90,50,50,10,70,90,70,90,70,10,30,9,2,40,50,60,80,80,90,50,60,80,60,70,40,30,50,50,50,90,40
p00172,Scientist community helpers,Male,1952,Black / African American,Master's degree / Professional degree,"$168,000 or more",Democrat,80,49,49,56,68,77,62,68,80,62,91,43,9,91,91,47,83,89,83,79,85,85,56,34,9,2,63,76,55,55,83,91,86,88,78,82,89,76,92,79,79,36,85,83
p00173,Measurement & modeling (2),Female,1988,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,50,70,50,100,100,0,50,20,60,40,100,50,40,50,10,30,20,0,60,40,60,100,50,10,0,2,20,30,100,20,30,40,0,60,50,100,40,30,30,70,60,50,100,40
p00174,control,Female,1984,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Independent,90,90,60,40,70,65,95,90,50,95,50,90,50,50,55,50,65,60,40,30,75,25,100,30,1,2,80,45,85,75,55,15,35,30,0,50,35,100,40,60,55,95,95,85
p00175,High public trust,Male,1946,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,60,70,60,50,40,60,40,60,60,40,30,60,80,50,0,50,50,20,60,10,10,90,0,20,2,2,20,20,10,10,30,0,20,70,70,70,20,40,60,70,90,50,0,30
p00176,Measurement & modeling (1),Male,1996,White / Caucasian,High school diploma / GED,"Less than $30,000",Independent,70,60,80,70,90,90,80,80,70,80,80,60,90,80,90,60,90,90,50,60,80,80,80,20,10,2,90,70,80,90,70,80,90,60,80,80,80,60,80,90,70,80,80,90
p00177,Social justice,Male,1985,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,90,80,90,90,75,80,75,90,90,90,80,90,85,80,90,80,80,85,60,90,80,60,85,25,10,1,85,85,75,90,75,85,80,75,90,85,80,90,85,75,85,90,70,80
p00178,Portrait Prof. Cherry,Female,2006,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,50,20,10,30,50,80,60,30,50,60,50,50,30,60,40,30,40,40,10,20,20,40,90,70,2,2,10,60,40,10,40,50,40,20,20,40,10,20,10,20,20,10,40,10
p00179,Peer-review,Female,1958,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,10,60,20,80,30,20,0,80,10,30,0,30,0,10,40,20,30,20,30,0,40,70,10,0,1,1,60,10,30,10,0,10,0,20,60,30,60,0,0,0,20,20,10,0
p00180,High public trust,Female,1980,Black / African American,High school diploma / GED,"$30,000 to $55,999",Democrat,50,70,70,50,70,60,60,90,60,60,70,70,90,60,60,50,60,60,60,50,70,40,80,10,5,1,60,90,90,80,10,80,80,70,80,80,80,80,80,80,90,80,80,80
p00181,Former skeptics,Female,2006,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,70,70,50,70,60,40,60,60,90,20,50,50,60,80,80,60,80,80,70,30,30,80,30,10,7,1,50,90,80,50,80,80,70,30,80,80,40,90,70,80,80,30,80,80
p00182,Portrait Prof. Cherry,Female,1964,Asian / Asian American,Less than high school,"Less than $30,000",Republican,20,40,34,24,2,28,12,35,1,6,31,30,59,28,31,12,22,44,51,59,39,54,31,25,2,1,30,7,6,9,27,25,20,9,27,39,26,26,38,2,24,69,9,36
p00183,Peer-review,Female,1981,Asian / Asian American,Some college or Associate's degree,"$168,000 or more",Democrat,42,53,45,29,46,61,28,54,11,73,27,65,42,33,41,42,51,44,65,87,69,56,42,26,3,2,88,92,84,84,62,69,37,59,42,81,73,80,68,87,85,63,43,88
p00184,Portrait Prof. Cherry,Female,2008,Asian / Asian American,High school diploma / GED,"$30,000 to $55,999",Republican,35,15,70,35,40,90,10,20,15,50,10,75,65,60,55,35,85,70,65,90,10,40,20,25,9,1,60,35,25,45,40,15,60,25,25,55,20,75,55,65,40,70,70,50
p00185,Peer-review,Female,1946,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,90,50,70,50,60,50,50,70,90,50,80,80,50,20,90,40,60,80,60,30,90,40,90,10,7,2,80,10,70,80,70,50,40,50,20,70,40,70,80,70,70,90,80,60
