profile_id,condition,gender,year_birth,race,education,income,party,trust_competent_1,trust_intelligent_1,trust_qualified_1,trust_honest_1,trust_ethical_1,trust_sincere_1,trust_concerned_1,trust_improve_1,trust_considerate_1,trust_feedback_1,trust_transparent_1,trust_attention_1,funding_5,inst_trust_epa_1,inst_trust_nasa_1,inst_trust_noaa_1,inst_trust_uni_1,inst_trust_gov_1,policy_1_1,policy_2_1,policy_3_1,policy_4_1,trust_post_1,distrust_1,donation,newsletter,belief_post_1,concern_1_1,concern_2_1,concern_3_1,individual_meat_1,individual_transport_1,individual_solar_1,individual_fly_1,individual_talk_1,individual_donate_1,policy_general_1,policy_specific_1_1,policy_specific_2_1,policy_specific_3_1,policy_specific_4_1,policy_specific_5_1,policy_specific_6_1,policy_specific_7_1
p00096,Corporate reliance,Male,1998,Asian / Asian American,Bachelor's degree,"$100,000 to $167,999",Republican,10,20,10,0,0,10,10,0,20,0,20,0,100,0,60,0,0,0,10,0,30,0,60,50,0,2,90,10,10,0,0,0,10,10,10,10,0,100,10,20,70,0,20,30
p00097,Measurement & modeling (2),Female,2005,White / Caucasian,Bachelor's degree,"$168,000 or more",Independent,83,100,92,0,95,46,63,63,58,55,37,83,59,33,37,81,64,32,59,40,95,40,77,29,1,2,96,61,43,36,49,71,61,92,0,50,83,19,68,92,80,37,89,76
p00098,Measurement & modeling (2),Female,1951,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,30,40,20,40,20,60,20,30,20,40,30,30,70,50,40,20,40,20,30,60,30,10,20,60,6,1,50,20,30,20,40,20,20,20,10,10,30,30,50,30,50,30,30,50
p00099,control,Female,1946,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,85,55,65,80,85,50,80,70,80,65,80,45,85,75,85,65,80,25,55,45,80,45,80,10,4,2,80,30,40,85,65,35,40,40,70,55,60,55,40,80,55,10,90,80
p00100,Funding,Female,1956,Black / African American,Bachelor's degree,"$30,000 to $55,999",Democrat,65,55,100,100,75,40,90,85,50,45,95,75,0,100,80,90,95,0,90,85,100,100,75,10,0,2,100,70,90,90,85,25,10,40,95,5,85,95,100,95,85,95,100,95
p00101,Extreme weather predictions,Female,2006,Other,Bachelor's degree,"$56,000 to $99,999",Democrat,50,70,60,90,90,50,90,70,70,50,80,30,30,50,60,80,90,70,90,90,90,90,80,10,8,2,80,80,90,80,60,50,20,70,60,50,50,70,80,90,70,50,80,80
p00102,Measurement & modeling (1),Male,2004,White / Caucasian,Less than high school,"Less than $30,000",Democrat,30,10,40,10,10,10,10,10,0,20,0,10,10,30,10,30,20,0,80,70,70,100,0,100,4,1,60,70,80,10,90,70,10,60,80,10,100,60,60,50,60,40,70,30
p00103,Measurement & modeling (1),Male,1997,White / Caucasian,Bachelor's degree,"$168,000 or more",Independent,90,90,85,100,45,65,60,85,85,80,100,70,90,55,90,85,45,45,70,20,50,90,65,60,1,2,50,10,55,70,95,55,45,20,70,30,60,40,45,15,100,5,55,65
p00104,control,Female,1971,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,75,25,25,0,50,25,25,50,25,50,25,25,50,0,25,25,0,25,50,50,50,50,25,75,0,2,25,50,25,50,25,25,25,25,50,0,25,25,25,25,50,25,25,50
p00105,control,Female,1987,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,60,70,70,30,30,30,10,50,60,50,40,30,60,20,60,30,0,10,100,30,60,60,80,50,2,2,70,0,10,50,50,30,30,40,10,10,0,10,20,30,60,0,60,90
p00106,Portrait Prof. Cherry,Female,1999,White / Caucasian,Less than high school,"Less than $30,000",Independent,50,55,30,80,45,10,15,70,95,0,30,30,35,40,5,10,30,35,95,85,60,100,35,60,0,2,95,95,95,85,10,60,25,15,90,55,95,65,100,85,100,100,95,80
p00107,Funding,Male,1958,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,97,97,88,84,91,81,97,93,95,81,91,84,6,69,78,69,96,68,86,55,93,93,89,3,5,2,81,95,96,64,50,69,63,64,97,20,98,86,100,86,87,58,94,90
p00108,Corporate reliance,Male,1978,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,20,40,20,70,20,15,25,20,30,20,15,15,65,25,25,35,20,20,40,40,25,65,10,45,3,1,15,35,25,10,20,10,35,10,25,20,30,25,35,40,55,25,15,60
p00109,Measurement & modeling (2),Female,1975,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,90,65,100,30,0,20,80,70,15,45,20,65,35,5,25,85,60,15,25,20,60,30,5,0,2,1,25,50,40,20,15,50,0,10,40,35,85,80,10,80,30,60,0,50
p00110,control,Male,1954,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,97,91,22,62,45,61,58,59,100,67,49,85,98,30,80,11,24,7,6,31,69,20,81,17,3,1,74,24,49,56,32,25,9,21,54,3,39,4,39,25,85,7,36,89
p00111,High public trust,Female,1967,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,20,10,30,25,10,35,35,15,25,10,35,10,50,35,25,25,10,30,45,40,35,45,20,60,6,2,35,35,30,35,35,10,25,15,50,20,35,30,30,40,40,50,15,55
p00112,Measurement & modeling (2),Male,1973,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,80,90,90,60,80,30,80,50,50,60,70,30,90,50,60,40,70,60,30,10,70,70,60,40,2,2,50,70,30,70,10,10,60,30,20,30,20,20,30,30,60,30,60,50
p00113,Interview Prof. Sebille,Male,1997,White / Caucasian,Less than high school,"Less than $30,000",Independent,10,50,90,30,10,40,50,20,30,40,60,0,20,60,70,30,90,20,40,100,40,50,0,90,2,1,50,80,70,40,40,40,20,80,90,30,10,30,70,70,90,0,40,70
p00114,Scientist community helpers,Female,1966,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,91,25,27,62,34,27,27,35,8,0,33,1,9,26,92,60,48,11,2,9,53,39,9,97,1,2,57,24,13,45,55,1,19,20,52,18,17,23,90,99,33,0,26,92
p00115,control,Female,1941,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,47,35,37,58,25,63,19,37,30,18,28,17,88,35,17,21,27,8,30,18,63,34,45,65,4,2,18,38,52,89,19,27,19,13,22,43,26,54,25,18,10,23,34,26
p00116,Extreme weather predictions,Male,2004,Hispanic / Latino,Some college or Associate's degree,"$30,000 to $55,999",Democrat,90,60,80,80,80,90,90,90,90,50,80,70,15,70,30,80,80,80,80,40,75,90,80,20,5,2,85,90,75,90,60,80,55,65,65,90,75,85,85,85,65,65,80,80
p00117,Social justice,Female,1974,Black / African American,High school diploma / GED,"$100,000 to $167,999",Republican,50,70,90,20,70,70,90,20,50,30,80,20,40,10,50,70,100,60,70,50,90,0,90,10,10,2,30,70,10,60,10,0,10,10,90,0,30,50,70,30,80,0,60,100
p00118,Extreme weather predictions,Female,1946,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,80,70,30,90,70,60,50,70,70,80,40,50,70,40,80,100,70,100,80,50,90,70,60,100,3,2,30,60,70,30,0,70,20,40,80,70,80,70,80,70,60,70,70,80
p00119,Measurement & modeling (1),Female,1983,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,55,45,40,30,45,10,35,25,80,55,25,60,45,30,60,15,35,15,75,30,60,85,65,60,3,2,70,60,10,50,55,30,20,70,15,15,60,25,65,30,80,25,45,55
p00120,Model accuracy,Male,1951,White / Caucasian,Less than high school,"Less than $30,000",Republican,30,11,38,35,12,22,14,12,31,36,37,16,86,18,50,39,13,17,29,15,53,35,37,42,0,2,36,9,17,23,21,24,11,24,23,22,41,34,37,12,56,8,37,32
p00121,Interview Prof. Sebille,Female,1955,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,40,90,40,60,90,30,70,50,60,30,30,50,30,70,40,40,60,80,20,40,30,70,70,50,2,2,70,70,90,60,60,30,60,50,60,20,80,80,50,70,80,60,80,80
p00122,Measurement & modeling (1),Male,1951,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,47,66,85,29,80,74,87,85,71,80,80,90,74,70,33,98,83,99,16,65,79,42,97,46,2,1,92,97,96,54,23,42,60,1,29,10,78,61,80,70,97,72,91,77
p00123,Interview Prof. Maraun,Male,1975,Black / African American,Less than high school,"Less than $30,000",Democrat,3,82,8,77,58,76,39,95,39,24,75,57,38,54,86,11,92,34,64,65,87,77,89,59,1,2,1,87,79,72,81,26,57,44,75,25,32,30,80,78,67,47,94,84
p00124,Funding,Female,2007,Black / African American,High school diploma / GED,"Less than $30,000",Democrat,25,60,65,60,50,35,95,70,60,60,100,25,0,45,85,40,30,40,100,55,80,70,60,10,4,2,85,70,100,65,85,95,75,30,40,45,100,100,95,95,95,40,95,100
p00125,control,Male,1956,Black / African American,Some college or Associate's degree,"Less than $30,000",Democrat,55,20,30,15,10,40,35,30,40,60,20,20,50,30,80,15,75,80,40,40,60,20,55,55,5,2,10,60,20,0,10,10,0,15,10,10,50,70,60,65,50,45,75,45
p00126,Measurement & modeling (1),Female,2001,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Democrat,60,70,70,50,70,70,70,80,70,60,60,20,20,50,80,70,70,70,70,70,50,60,70,90,7,1,50,70,70,60,30,40,50,60,20,50,60,50,90,80,60,70,70,30
p00127,Measurement & modeling (1),Male,1966,Hispanic / Latino,Some college or Associate's degree,"Less than $30,000",Republican,30,35,55,10,10,20,20,40,30,20,20,55,55,15,30,45,45,20,25,40,25,75,70,40,4,2,40,70,10,15,20,15,20,35,20,15,20,20,60,40,15,55,20,35
p00128,Social justice,Female,1990,Hispanic / Latino,Less than high school,"$56,000 to $99,999",Republican,50,25,0,0,25,0,75,25,0,25,0,25,50,25,75,75,0,0,50,0,100,0,75,100,1,2,75,25,0,50,25,0,0,50,0,0,0,0,0,0,75,0,50,75
p00129,control,Female,1984,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,60,60,90,30,80,70,10,60,40,70,30,60,20,50,70,60,50,60,90,60,90,70,90,20,1,1,80,80,60,80,40,40,30,70,20,40,60,70,90,90,70,10,70,70
p00130,Extreme weather predictions,Female,1975,Black / African American,Less than high school,"Less than $30,000",Independent,7,6,2,0,17,27,39,79,10,5,16,20,92,7,37,15,15,12,26,36,12,42,36,70,0,2,23,3,34,34,16,7,1,15,16,7,77,12,74,65,95,17,25,16
p00131,Consensus,Female,1994,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,35,30,10,35,10,10,50,50,30,40,20,30,30,10,20,50,55,45,25,20,15,25,50,75,0,2,10,15,30,40,15,50,45,10,10,60,30,15,10,15,30,10,10,55
p00132,Interview Prof. Sebille,Male,1974,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,90,80,55,10,35,20,0,15,40,0,30,85,80,45,30,5,0,0,0,5,25,15,20,100,1,2,0,0,0,5,10,20,10,0,10,35,0,100,80,30,15,10,55,10
p00133,Measurement & modeling (2),Female,1964,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,46,29,76,38,18,40,1,35,76,32,5,42,34,0,38,78,7,10,5,17,69,9,65,33,2,2,41,17,2,12,8,18,60,14,2,3,20,2,40,28,56,8,20,23
p00134,Scientist community helpers,Male,1986,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,0,50,50,40,60,80,60,60,60,50,30,30,40,50,100,60,90,60,60,100,60,70,60,10,5,2,100,70,70,70,80,60,50,80,60,0,50,70,70,90,90,40,20,90
p00135,Corporate reliance,Female,1991,Hispanic / Latino,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,75,95,70,80,75,65,95,65,70,65,40,80,10,75,95,95,95,75,100,95,85,90,50,50,9,1,85,95,80,100,85,80,95,65,10,95,80,90,95,80,80,60,100,70
p00136,Interview Prof. Maraun,Female,1987,White / Caucasian,High school diploma / GED,"Less than $30,000",Independent,56,43,66,38,45,52,42,66,85,26,55,23,30,33,55,32,64,34,76,51,65,30,96,40,1,2,67,93,18,27,44,28,36,29,71,10,79,62,27,86,48,50,49,73
p00137,Interview Prof. Sebille,Male,1955,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Democrat,70,70,70,65,70,85,35,55,45,60,40,25,85,45,85,70,30,50,60,90,85,70,70,20,0,2,75,85,70,70,10,45,10,40,45,20,85,65,85,80,85,40,75,80
p00138,Measurement & modeling (1),Female,1946,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,85,35,55,40,60,15,70,65,45,10,20,60,60,40,40,50,20,20,50,30,65,80,25,40,4,2,70,45,40,50,20,25,25,55,35,25,55,40,50,55,85,10,50,80
p00139,Interview Prof. Maraun,Male,1958,White / Caucasian,Less than high school,"Less than $30,000",Republican,10,20,10,55,15,20,15,10,10,10,25,15,60,15,85,40,25,25,55,30,45,15,60,70,0,2,25,15,25,20,15,15,35,15,10,20,20,20,70,20,50,15,40,55
p00140,Oil industry misinformation,Male,1953,White / Caucasian,Less than high school,"$56,000 to $99,999",Republican,20,20,10,10,0,90,20,10,20,30,40,10,90,30,10,40,50,20,20,10,10,40,0,40,2,1,30,50,0,10,0,10,20,10,10,20,20,0,20,0,30,10,50,20
p00141,Social justice,Female,1973,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Democrat,50,50,50,75,100,75,50,75,75,75,75,75,75,75,75,50,50,50,100,75,75,75,50,25,4,2,100,100,75,50,75,25,75,100,75,25,100,50,75,75,75,75,75,100
p00142,Corporate reliance,Male,1961,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,100,65,70,70,60,25,65,70,80,55,0,75,10,45,80,70,65,75,90,65,40,65,70,40,3,2,80,55,75,65,40,60,40,35,55,60,70,70,55,75,40,30,85,20
p00143,Measurement & modeling (2),Male,1955,White / Caucasian,Doctorate degree / Ph.D.,"$100,000 to $167,999",Democrat,88,100,89,91,100,91,91,86,68,88,59,73,16,63,91,100,80,100,87,98,100,100,90,0,2,1,100,100,91,91,62,0,98,92,81,16,100,78,39,100,100,58,99,96
p00144,Oil industry misinformation,Male,1965,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,80,60,70,60,30,50,60,10,50,30,10,70,80,0,90,20,80,0,80,10,20,30,60,10,5,2,90,0,40,10,10,10,20,30,10,20,50,0,0,30,20,0,10,50
p00145,Measurement & modeling (1),Female,1997,Other,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,80,70,60,60,70,50,60,70,50,50,70,90,50,60,60,90,80,50,70,60,90,50,50,20,10,1,90,70,70,60,60,80,50,60,50,80,90,70,70,90,80,40,70,80
p00146,Model accuracy,Female,2000,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,70,50,50,70,30,50,0,100,40,40,10,0,60,20,100,0,50,30,90,50,70,80,70,100,3,2,30,80,20,60,0,10,10,10,30,30,60,0,80,40,70,40,50,90
p00147,control,Male,2002,White / Caucasian,Less than high school,"Less than $30,000",Independent,90,80,40,80,20,70,40,40,40,30,60,40,20,0,50,0,90,30,50,20,30,10,60,50,5,2,40,30,0,40,0,100,0,10,10,50,60,30,30,50,60,40,20,60
p00148,Portrait Prof. Cherry,Male,1999,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Republican,95,40,85,65,85,100,70,65,85,25,65,90,70,10,80,80,50,55,55,100,35,15,70,50,0,2,5,55,30,45,70,75,50,20,5,5,10,10,5,60,40,25,30,5
p00149,control,Female,1974,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,90,30,70,70,70,50,90,90,75,55,65,65,55,70,100,65,65,20,90,75,95,95,85,5,4,2,85,65,65,55,45,40,50,65,60,65,60,65,95,75,90,5,60,65
p00150,Peer-review,Female,1971,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,60,30,20,20,40,60,10,40,60,10,20,40,40,30,30,40,30,60,50,40,50,60,50,10,1,2,20,10,10,20,10,10,20,60,10,20,30,20,50,40,70,20,90,70
p00151,Model accuracy,Male,1958,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,38,46,49,8,12,43,58,45,70,39,17,8,25,91,31,17,19,65,26,53,30,51,35,34,1,2,34,16,29,35,31,31,9,21,71,20,15,36,25,58,43,21,73,72
p00152,Portrait Prof. Cherry,Male,1946,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,55,75,35,60,50,50,75,70,50,70,60,45,15,60,65,70,70,60,60,85,60,60,85,25,4,2,75,25,50,60,25,55,15,40,70,80,70,60,80,60,90,40,90,85
p00153,Consensus,Female,2002,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,65,65,65,80,60,55,80,70,75,45,65,35,0,20,90,70,100,25,55,100,80,65,100,45,0,2,80,100,85,65,70,80,0,65,100,60,90,55,95,60,65,15,80,50
p00154,High public trust,Male,2007,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,90,90,60,80,80,90,100,80,30,50,70,90,10,70,70,90,80,90,90,70,60,70,80,0,6,2,100,100,90,90,30,100,0,80,70,30,80,90,100,90,100,0,80,90
p00155,control,Male,1994,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Republican,45,100,90,65,80,75,50,65,0,50,35,25,15,5,80,45,55,75,30,70,45,25,75,0,6,2,40,20,20,20,15,20,35,0,35,35,35,15,25,80,45,5,30,80
p00156,Interview Prof. Sebille,Female,1946,White / Caucasian,Less than high school,"$30,000 to $55,999",Independent,40,50,40,30,10,30,30,30,60,20,40,50,20,30,40,40,40,70,40,30,50,50,40,30,2,2,20,30,40,10,20,10,10,10,30,20,20,20,60,50,90,10,80,40
p00157,control,Male,1971,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,100,90,85,90,100,90,90,95,90,95,90,100,10,85,60,85,100,100,90,65,100,75,95,15,5,2,100,80,95,95,90,45,65,85,85,100,95,100,100,100,95,90,100,100
p00158,control,Male,1965,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,20,30,15,30,30,70,25,20,60,30,35,10,70,10,35,30,40,30,20,10,25,55,20,35,2,2,20,20,30,10,30,10,35,20,10,10,10,15,25,40,25,45,30,60
p00159,Measurement & modeling (1),Female,1998,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,62,52,71,45,35,22,87,72,16,70,81,67,8,69,30,34,66,29,70,84,79,75,41,8,1,2,35,71,62,73,21,31,58,83,83,39,83,69,65,49,46,68,35,49
p00160,Consensus,Female,2003,Black / African American,High school diploma / GED,"$100,000 to $167,999",Democrat,65,65,65,45,65,80,75,55,35,35,65,75,65,90,60,60,75,65,75,75,90,55,80,35,5,2,90,85,90,85,85,55,50,65,55,65,60,70,50,75,60,40,60,70
p00161,Former skeptics,Male,1988,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Republican,80,100,100,40,70,40,100,70,60,70,90,70,50,10,50,80,60,0,50,50,100,0,90,20,2,1,0,10,0,10,10,80,70,10,10,10,20,0,40,50,90,0,30,30
p00162,Interview Prof. Maraun,Male,1946,Asian / Asian American,Master's degree / Professional degree,"$168,000 or more",Republican,25,100,100,75,25,100,75,100,75,100,50,100,0,0,50,50,50,25,50,25,100,25,75,25,0,1,25,25,0,25,25,0,25,50,25,25,50,100,0,75,50,25,50,50
p00163,control,Male,1971,Hispanic / Latino,Some college or Associate's degree,"$56,000 to $99,999",Democrat,50,60,50,70,90,70,20,70,70,50,60,50,60,80,60,40,60,70,70,30,30,90,50,30,0,2,80,70,50,50,50,30,20,50,60,20,70,10,40,40,80,60,80,80
p00164,Former skeptics,Female,2006,Other,Some college or Associate's degree,"$30,000 to $55,999",Democrat,100,95,85,95,85,90,100,45,90,85,100,60,0,100,100,95,75,90,75,65,95,65,85,15,4,2,70,75,90,75,50,40,55,30,100,45,75,50,100,95,95,50,85,95
p00165,Former skeptics,Female,2007,Hispanic / Latino,Less than high school,"$30,000 to $55,999",Independent,50,60,35,55,20,35,50,25,45,65,30,15,75,55,45,40,50,15,45,55,50,70,75,50,7,2,40,45,90,40,55,35,30,30,10,10,70,65,60,70,40,15,35,75
p00166,Scientist community helpers,Female,1975,Hispanic / Latino,Bachelor's degree,"$100,000 to $167,999",Republican,30,70,30,20,50,10,40,60,30,50,60,70,50,20,50,60,50,40,70,60,60,70,60,50,3,2,20,50,60,70,90,20,10,30,10,50,70,50,70,60,60,40,30,60
p00167,Measurement & modeling (1),Male,1982,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,15,19,51,7,15,3,25,20,36,15,18,29,19,13,26,32,3,10,78,48,90,49,2,52,1,2,95,98,52,77,9,22,9,5,14,3,34,2,62,99,74,31,76,82
p00168,Consensus,Female,1946,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,15,10,15,5,10,5,15,5,10,20,15,0,65,5,15,50,35,40,55,20,5,20,5,60,0,2,10,15,15,5,0,0,15,5,15,5,15,0,0,50,20,0,10,70
p00169,Scientist community helpers,Male,1968,Asian / Asian American,High school diploma / GED,"$168,000 or more",Independent,75,100,60,30,65,70,75,25,40,75,40,30,15,55,65,80,80,75,90,50,100,85,5,40,8,2,85,80,70,85,5,55,60,100,75,60,95,85,95,100,90,60,85,85
p00170,Interview Prof. Sebille,Male,1965,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,45,95,80,35,55,90,10,70,40,15,55,50,0,65,70,60,100,55,50,70,30,60,70,15,3,2,80,90,75,50,15,15,0,15,30,30,60,80,90,90,50,40,85,45
p00171,Scientist community helpers,Female,2007,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,32,50,35,35,55,10,53,49,8,21,31,15,42,23,26,19,25,14,52,37,15,24,32,58,0,2,24,26,12,34,9,72,25,37,9,16,13,19,16,22,34,24,23,49
p00172,control,Male,1952,Black / African American,Master's degree / Professional degree,"$168,000 or more",Democrat,100,85,85,95,80,95,85,80,90,90,80,50,15,95,100,95,95,75,70,65,65,85,85,0,5,2,90,60,75,80,80,60,75,50,85,85,65,75,65,90,80,75,85,80
p00173,Scientist community helpers,Female,1988,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,60,40,40,30,80,30,10,40,50,50,0,30,50,10,60,30,0,10,40,10,50,20,10,20,1,2,10,20,10,40,20,50,60,10,40,20,100,10,40,50,40,20,30,40
p00174,Model accuracy,Female,1984,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Independent,40,55,45,65,45,75,40,55,15,50,40,35,20,40,45,55,70,30,65,85,85,65,30,40,6,1,75,75,60,60,90,75,75,60,40,65,40,15,90,75,55,40,45,45
p00175,High public trust,Male,1946,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,25,35,0,0,35,10,15,0,10,10,0,25,90,0,0,5,10,15,0,0,15,0,10,100,0,2,0,0,25,5,0,0,0,5,0,0,0,0,0,10,25,15,40,65
p00176,Former skeptics,Male,1996,White / Caucasian,High school diploma / GED,"Less than $30,000",Independent,21,0,24,13,34,0,16,30,26,59,0,67,78,37,51,16,0,50,4,12,29,30,80,92,0,2,0,35,61,45,38,35,4,8,0,13,53,23,0,52,19,0,54,83
p00177,Funding,Male,1985,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,60,70,50,60,50,50,70,50,40,50,60,50,10,70,90,80,60,60,90,70,70,80,30,50,2,1,60,70,80,70,70,70,60,50,70,30,50,30,60,70,70,80,70,90
p00178,Consensus,Female,2006,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,75,20,25,40,40,15,30,40,40,70,25,25,85,15,75,10,15,80,30,75,45,30,20,90,0,2,50,15,50,85,40,20,20,75,65,15,20,10,40,40,20,20,30,65
p00179,Portrait Prof. Cherry,Female,1958,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,45,40,40,80,35,25,20,45,45,30,45,45,80,20,45,40,30,40,20,30,40,35,45,45,0,2,30,35,40,40,10,10,20,35,35,20,70,20,40,45,10,20,45,60
p00180,Interview Prof. Sebille,Female,1980,Black / African American,High school diploma / GED,"$30,000 to $55,999",Democrat,10,35,30,45,50,75,65,25,30,10,10,40,40,55,50,45,40,30,10,30,55,75,35,30,2,2,65,85,70,35,30,10,10,30,20,15,25,65,45,75,85,20,85,55
p00181,Interview Prof. Sebille,Female,2006,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,50,60,70,30,80,40,90,100,60,20,50,30,30,0,20,0,50,30,60,70,90,100,80,30,3,2,100,90,100,90,90,80,30,80,100,80,90,80,90,100,80,40,100,100
p00182,control,Female,1964,Asian / Asian American,Less than high school,"Less than $30,000",Republican,0,0,1,78,5,6,15,0,28,55,64,0,91,32,0,0,3,0,10,45,30,0,4,100,0,2,0,0,0,15,17,15,0,11,0,13,0,0,0,0,4,11,23,36
